Id,Label,timeset,0,1,componentnumber,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
clang-plugin,clang-plugin,,9,300,0,6,6,0.347263,0.355435,0
qsystemtrayicon,qsystemtrayicon,,0,300,0,11,5,0.367687,0.381455,0
dxt,dxt,,0,300,0,3,5,0.406107,0.424072,0
autoexposurecompensation,autoexposurecompensation,,3,300,0,4,5,0.381894,0.39814,0
sourcelink,sourcelink,,8,300,0,13,6,0.354741,0.365857,0
xml-simple,xml-simple,,9,300,0,4,6,0.347623,0.356003,0
worker-pool,worker-pool,,6,300,0,2,6,0.346904,0.355012,0
errorprovider,errorprovider,,8,300,0,14,6,0.354741,0.365857,0
nagle,nagle,,9,300,0,4,5,0.396939,0.414647,53.954654
phpthumb,phpthumb,,4,300,0,5,6,0.348682,0.357352,0
oauth2-server,oauth2-server,,4,300,0,6,6,0.373538,0.389123,0
bufferedstream,bufferedstream,,8,300,0,5,6,0.387888,0.405311,0
qvalidator,qvalidator,,0,300,0,4,5,0.37488,0.38994,0
settings.settings,settings.settings,,8,300,0,5,6,0.355036,0.366319,0
cyber-ark,cyber-ark,,3,300,0,10,5,0.414021,0.432236,575.719691
runtime-packages,runtime-packages,,9,300,0,1,6,0.35911,0.371072,0
pm2-logrotate,pm2-logrotate,,1,300,0,9,6,0.346904,0.355012,0
comsol,comsol,,0,300,0,8,6,0.368351,0.382858,150.349749
slidify,slidify,,0,300,0,5,6,0.368582,0.383142,0
apollo-link-state,apollo-link-state,,1,300,0,20,6,0.373182,0.389159,209.004031
android-sparsearray,android-sparsearray,,3,300,0,6,6,0.377715,0.393756,0
omnibox,omnibox,,1,300,0,1,6,0.336463,0.341218,0
front-controller,front-controller,,4,300,0,16,6,0.39477,0.413095,85.544805
nomachine-nx,nomachine-nx,,1,300,0,13,6,0.37581,0.392194,5000.594539
booking.com-api,booking.com-api,,4,300,0,4,6,0.372146,0.387455,0
document-types,document-types,,13,300,0,2,6,0.345398,0.353273,0
tidymodels,tidymodels,,0,300,0,7,6,0.337964,0.342851,0
overscroll,overscroll,,3,300,0,13,6,0.387472,0.405233,0
filter-input,filter-input,,4,300,0,5,6,0.344284,0.351406,0
project-structuring,project-structuring,,8,300,0,5,5,0.419234,0.436951,0
sifting-appender,sifting-appender,,3,300,0,3,6,0.35911,0.371072,0
mongodb-lookup,mongodb-lookup,,1,300,0,16,6,0.389207,0.40699,0
embedly,embedly,,1,300,0,3,6,0.364292,0.377941,2.66395
push.js,push.js,,13,300,0,1,6,0.362408,0.375438,0
jtwig,jtwig,,3,300,0,5,6,0.368756,0.383152,0
coloranimation,coloranimation,,8,300,0,1,6,0.353486,0.364153,0
ivalidatableobject,ivalidatableobject,,8,300,0,8,6,0.353832,0.364739,0.302523
mikroc,mikroc,,9,300,0,11,6,0.359495,0.371803,0
ion-koush,ion-koush,,3,300,0,17,6,0.380039,0.396507,0
font-awesome-4,font-awesome-4,,1,300,0,5,6,0.37921,0.395843,0
space-leak,space-leak,,2,300,0,2,6,0.343981,0.350998,4694
codeskulptor,codeskulptor,,0,300,0,11,5,0.367659,0.381349,0
grouping-sets,grouping-sets,,4,300,0,5,6,0.339676,0.344984,0
arduino-mkr1000,arduino-mkr1000,,9,300,0,4,6,0.360599,0.373152,94.912175
nsdocumentcontroller,nsdocumentcontroller,,13,300,0,2,6,0.339259,0.344377,0
google-api-v3,google-api-v3,,5,300,0,4,5,0.400631,0.418516,0
dragonfly-gem,dragonfly-gem,,12,300,0,4,6,0.334497,0.337618,0
database-deployment,database-deployment,,4,300,0,7,6,0.370297,0.385236,0
terminal-color,terminal-color,,9,300,0,4,5,0.383516,0.400092,0
junos-automation,junos-automation,,6,300,0,11,5,0.373538,0.388449,20.730303
auto-compile,auto-compile,,3,300,0,4,6,0.36611,0.379869,0
pascalcasing,pascalcasing,,8,300,0,6,6,0.37545,0.391754,0
deface,deface,,12,300,0,5,6,0.346725,0.354849,0
animate-on-scroll,animate-on-scroll,,1,300,0,22,6,0.369423,0.384483,2.109254
ib-api,ib-api,,0,300,0,14,5,0.367659,0.381349,0
mobile-robots,mobile-robots,,0,300,0,3,6,0.359302,0.371463,65.969677
pardiso,pardiso,,0,300,0,4,5,0.377472,0.392975,0
uniwebview,uniwebview,,13,300,0,6,6,0.37527,0.39131,0
pvpython,pvpython,,0,300,0,2,5,0.366082,0.379343,0
cancelanimationframe,cancelanimationframe,,1,300,0,5,6,0.362408,0.375438,0
std-call-once,std-call-once,,9,300,0,5,6,0.343931,0.350856,0
epublib,epublib,,3,300,0,4,6,0.370502,0.385147,0
system.web.http,system.web.http,,8,300,0,5,6,0.353486,0.364153,0
multi-instance-deployment,multi-instance-deployment,,8,300,0,8,6,0.390892,0.408789,210.434666
pstree,pstree,,9,300,0,5,6,0.352028,0.361771,0
postgis-raster,postgis-raster,,4,300,0,3,6,0.34388,0.350873,0
ndde,ndde,,8,300,0,4,6,0.381956,0.398885,0
splice-machine,splice-machine,,2,300,0,3,6,0.340538,0.346241,1.048194
nest-thermostat,nest-thermostat,,4,300,0,2,6,0.344334,0.351548,16.624896
zen-cart,zen-cart,,4,300,0,13,6,0.353406,0.363848,0
expired-cookies,expired-cookies,,4,300,0,3,6,0.371205,0.386354,0
elasticsearch-phonetic,elasticsearch-phonetic,,6,300,0,2,5,0.367659,0.381349,0
unbox,unbox,,6,300,0,7,6,0.363531,0.376947,0
random-testing,random-testing,,3,300,0,3,5,0.388498,0.40563,0
fsharp.data.sqlclient,fsharp.data.sqlclient,,8,300,0,1,6,0.335861,0.339428,0
pywhois,pywhois,,0,300,0,5,5,0.371352,0.385857,0
fieldinfo,fieldinfo,,8,300,0,6,6,0.354741,0.365857,0
tilt,tilt,,12,300,0,3,5,0.395969,0.413653,0
django-grappelli,django-grappelli,,0,300,0,7,5,0.368756,0.382769,0
lustre,lustre,,9,300,0,6,6,0.35717,0.368498,9386
2captcha,2captcha,,3,300,0,16,5,0.421341,0.438999,0
corporate-policy,corporate-policy,,6,300,0,5,6,0.367313,0.381473,0
viewrendering,viewrendering,,8,300,0,4,6,0.363053,0.376294,14.49187
memo,memo,,1,300,0,15,5,0.424388,0.442034,3.464383
scala.rx,scala.rx,,2,300,0,1,6,0.362408,0.375438,0
mousekeyhook,mousekeyhook,,8,300,0,5,6,0.353486,0.364153,0
dkms,dkms,,6,300,0,2,6,0.343327,0.349954,0
persona,persona,,3,300,0,5,6,0.389497,0.407405,0
annotatorjs,annotatorjs,,1,300,0,5,5,0.393909,0.41147,0
fnmatch,fnmatch,,0,300,0,6,5,0.367659,0.381349,0
worker-process,worker-process,,8,300,0,10,6,0.377018,0.393454,0
click-counting,click-counting,,1,300,0,9,6,0.37729,0.393802,0
radhtmlchart,radhtmlchart,,8,300,0,7,6,0.361071,0.374075,0
eclipse-mat,eclipse-mat,,3,300,0,3,6,0.35911,0.371072,0
hotfolder,hotfolder,,4,300,0,2,6,0.342376,0.348885,0
pageant,pageant,,9,300,0,2,6,0.342052,0.348569,22.704661
weblog,weblog,,3,300,0,5,5,0.398016,0.415783,0
refile,refile,,12,300,0,10,6,0.341281,0.347057,0
uiactivitycontroller,uiactivitycontroller,,13,300,0,7,6,0.344158,0.351317,0
dlradiobutton,dlradiobutton,,13,300,0,8,6,0.344158,0.351317,0
cycript,cycript,,13,300,0,4,6,0.370239,0.385201,0
evil-dicom,evil-dicom,,8,300,0,8,5,0.400529,0.418498,0
rpgmakermv,rpgmakermv,,1,300,0,7,6,0.386643,0.404015,0
basecamp,basecamp,,4,300,0,8,5,0.403004,0.421125,0
font-scaling,font-scaling,,1,300,0,5,6,0.368149,0.382797,8.621357
figma-api,figma-api,,1,300,0,5,6,0.366282,0.380408,1.288729
johnsnowlabs-spark-nlp,johnsnowlabs-spark-nlp,,2,300,0,2,5,0.366826,0.380284,0
graph-sharp,graph-sharp,,8,300,0,4,6,0.353486,0.364153,0
vte,vte,,9,300,0,6,5,0.37512,0.390305,0
pdfpage,pdfpage,,13,300,0,9,6,0.344183,0.351424,0
android-hardware-keyboard,android-hardware-keyboard,,3,300,0,5,6,0.348993,0.357959,0
abyss,abyss,,9,300,0,6,6,0.371881,0.387199,0
reportmanager,reportmanager,,4,300,0,4,6,0.335861,0.339428,0
core-authentication,core-authentication,,8,300,0,5,6,0.367976,0.382737,33.898618
uitextinput,uitextinput,,13,300,0,7,6,0.344183,0.351424,0
mixamo,mixamo,,8,300,0,4,6,0.37515,0.391076,36.708425
rdrand,rdrand,,9,300,0,3,6,0.347289,0.355541,0
ggtitle,ggtitle,,0,300,0,5,6,0.33794,0.342744,0
quadrilaterals,quadrilaterals,,0,300,0,2,5,0.367659,0.381349,0
pandas-styles,pandas-styles,,0,300,0,36,5,0.376897,0.392506,0
powerbi-desktop,powerbi-desktop,,5,300,0,80,5,0.436014,0.453404,1521.989306
srv-record,srv-record,,6,300,0,7,6,0.376897,0.393152,158.019507
rosters,rosters,,13,300,0,8,6,0.377321,0.393738,0
boltdb,boltdb,,6,300,0,6,5,0.381987,0.398353,0
payment-integration,payment-integration,,4,300,0,8,6,0.379947,0.396642,0
http-upload,http-upload,,3,300,0,5,6,0.380008,0.396383,0
relaxng-compact,relaxng-compact,,3,300,0,4,6,0.338452,0.343188,0
selectoneradio,selectoneradio,,3,300,0,2,6,0.361321,0.373912,0
interactive-mode,interactive-mode,,0,300,0,5,5,0.367659,0.381349,0
blender-2.67,blender-2.67,,0,300,0,5,5,0.401454,0.419457,0
hex-file,hex-file,,9,300,0,1,6,0.337381,0.34186,0
uwamp,uwamp,,4,300,0,11,5,0.384741,0.401601,0
mixed-programming,mixed-programming,,9,300,0,3,6,0.347263,0.355435,0
bsddb,bsddb,,0,300,0,8,5,0.377594,0.39333,31.746136
pycall,pycall,,0,300,0,8,5,0.370414,0.384846,0
json-web-signature,json-web-signature,,4,300,0,14,5,0.429159,0.446383,336.449431
cakephp-2.7,cakephp-2.7,,4,300,0,2,6,0.35253,0.362616,0
imagedecoder,imagedecoder,,3,300,0,7,6,0.349019,0.358065,0
withings,withings,,4,300,0,5,6,0.412312,0.430728,0
bea,bea,,3,300,0,3,6,0.35911,0.371072,0
moinmoin,moinmoin,,0,300,0,3,5,0.36611,0.37945,0
vb-like-operator,vb-like-operator,,5,300,0,8,6,0.359055,0.371409,0
jooby,jooby,,3,300,0,8,6,0.37494,0.390607,0
weakeventmanager,weakeventmanager,,8,300,0,3,6,0.353486,0.364153,0
wagon,wagon,,3,300,0,4,6,0.35911,0.371072,0
binary-reproducibility,binary-reproducibility,,8,300,0,10,5,0.404114,0.422226,0
word-automation,word-automation,,8,300,0,14,6,0.370531,0.385573,151.849308
caliper,caliper,,6,300,0,4,6,0.359165,0.371214,226.5917
mediawiki-installation,mediawiki-installation,,4,300,0,4,6,0.370736,0.385715,0
vscode-liveshare,vscode-liveshare,,9,300,0,4,5,0.366253,0.379698,108.489646
google-source-repositories,google-source-repositories,,6,300,0,6,5,0.382329,0.398743,2453.153168
microsoft-odata,microsoft-odata,,8,300,0,5,6,0.354741,0.365857,0
refined,refined,,2,300,0,1,6,0.334831,0.337845,0
compilation-time,compilation-time,,9,300,0,4,5,0.377472,0.392975,0
video-memory,video-memory,,9,300,0,3,6,0.337406,0.341967,0
rowmapper,rowmapper,,3,300,0,8,6,0.365398,0.379219,0
longjmp,longjmp,,9,300,0,4,6,0.337381,0.34186,0
thesaurus,thesaurus,,4,300,0,9,6,0.357633,0.369546,0
applicationwillterminate,applicationwillterminate,,13,300,0,10,6,0.346674,0.354849,0
naming-strategy,naming-strategy,,4,300,0,8,6,0.381552,0.398566,26.85555
reference-binding,reference-binding,,9,300,0,5,6,0.343931,0.350856,0
scrapy-item,scrapy-item,,0,300,0,6,5,0.367659,0.381349,0
showwindow,showwindow,,8,300,0,6,6,0.367342,0.381651,149.894216
qsys,qsys,,9,300,0,1,6,0.337381,0.34186,0
passwordvault,passwordvault,,3,300,0,3,6,0.359165,0.371214,0
web-ext,web-ext,,1,300,0,2,6,0.368293,0.382662,0
geronimo,geronimo,,3,300,0,4,6,0.35911,0.371072,0
pt,pt,,4,300,0,4,6,0.352134,0.362357,0
balana,balana,,4,300,0,1,6,0.35911,0.371072,0
2-digit-year,2-digit-year,,3,300,0,5,6,0.383516,0.400554,0
docker-watchtower,docker-watchtower,,6,300,0,7,6,0.353992,0.364416,0
aws-vpc-link,aws-vpc-link,,6,300,0,15,6,0.33872,0.343383,0
pg-stat-statements,pg-stat-statements,,4,300,0,8,6,0.342751,0.349205,0
easyimage,easyimage,,3,300,0,7,6,0.370502,0.385147,0
crf++,crf++,,0,300,0,5,5,0.366139,0.379556,0
filepattern,filepattern,,9,300,0,2,6,0.370736,0.385715,0
websockify,websockify,,9,300,0,2,6,0.368293,0.382662,0
pylibmc,pylibmc,,0,300,0,5,5,0.367687,0.381455,0
email-bounces,email-bounces,,4,300,0,9,5,0.399506,0.417487,419.890058
as86,as86,,9,300,0,2,6,0.343327,0.349954,0
openimageio,openimageio,,0,300,0,4,5,0.37488,0.38994,0
resharper-sdk,resharper-sdk,,8,300,0,1,6,0.353486,0.364153,0
pixbuf,pixbuf,,9,300,0,3,5,0.370912,0.385183,0
tus,tus,,1,300,0,11,5,0.423966,0.441573,20.274038
groovy-eclipse,groovy-eclipse,,3,300,0,2,6,0.359137,0.371179,0
dahdi,dahdi,,13,300,0,3,6,0.338354,0.343085,0
mosek,mosek,,0,300,0,6,5,0.369802,0.383994,0
input-type-range,input-type-range,,1,300,0,11,6,0.369104,0.383987,0
adjust-android,adjust-android,,3,300,0,4,6,0.348993,0.357959,0
streaming-analytics,streaming-analytics,,8,300,0,3,6,0.346674,0.354799,0
global-functions,global-functions,,1,300,0,6,6,0.376081,0.392034,9.343752
flamerobin,flamerobin,,4,300,0,1,6,0.338281,0.342744,0
ncr,ncr,,0,300,0,7,5,0.411265,0.429272,0
mongodb4.0,mongodb4.0,,1,300,0,25,6,0.41311,0.431793,147.453411
bootstrap-validate,bootstrap-validate,,1,300,0,7,6,0.367543,0.381999,0
mysql-error-1442,mysql-error-1442,,4,300,0,8,6,0.352213,0.36218,0
embedio,embedio,,8,300,0,5,6,0.369133,0.383891,0
datestamp,datestamp,,0,300,0,13,5,0.406529,0.424888,0
scrapy-settings,scrapy-settings,,0,300,0,1,5,0.366082,0.379343,0
eventvalidation,eventvalidation,,8,300,0,7,6,0.366168,0.380284,0
vanilla-forums,vanilla-forums,,1,300,0,7,6,0.37491,0.390856,0
pecs,pecs,,3,300,0,4,6,0.35911,0.371072,0
seedstack,seedstack,,3,300,0,4,6,0.367774,0.381988,0
watchos-simulator,watchos-simulator,,13,300,0,12,6,0.344233,0.351636,0.416667
typo3-tca,typo3-tca,,4,300,0,8,6,0.33833,0.342886,0
qglviewer,qglviewer,,9,300,0,2,6,0.343931,0.350856,0
product-catalog,product-catalog,,4,300,0,2,6,0.334235,0.337462,0
nat-traversal,nat-traversal,,9,300,0,1,6,0.343931,0.350856,0
phobos,phobos,,9,300,0,1,6,0.336873,0.341044,0
eslint-loader,eslint-loader,,1,300,0,3,6,0.369714,0.384473,0
go-cdk,go-cdk,,6,300,0,2,6,0.343805,0.350572,0
runit,runit,,9,300,0,3,6,0.341877,0.347842,0
jenv,jenv,,3,300,0,6,6,0.359192,0.371321,0
winwrap,winwrap,,8,300,0,3,5,0.374761,0.389886,0
paserver,paserver,,9,300,0,4,6,0.348967,0.358048,7.449208
turbolinks-ios,turbolinks-ios,,13,300,0,9,6,0.347289,0.355772,1.837293
wxstyledtextctrl,wxstyledtextctrl,,0,300,0,5,5,0.37494,0.390082,0
image-charts,image-charts,,1,300,0,2,5,0.393876,0.411363,0
django-smart-selects,django-smart-selects,,0,300,0,9,5,0.368756,0.382769,0
rippled,rippled,,3,300,0,5,6,0.386674,0.404121,0
mediaplayback,mediaplayback,,3,300,0,2,6,0.369133,0.383891,0
grapecity,grapecity,,4,300,0,3,6,0.369307,0.383958,0
package-structuring,package-structuring,,3,300,0,7,5,0.391642,0.409144,0
sal,sal,,9,300,0,10,6,0.347289,0.355541,9.935866
sql-azure-federations,sql-azure-federations,,8,300,0,6,6,0.342002,0.348229,26.903445
ms-android-emulator,ms-android-emulator,,3,300,0,2,6,0.349825,0.35913,0
